,cve_id,cwe_id,file_name,line_num,sec_label,insec_label,pred,result,sec_score
84,CVE-2022-0430,NVD-CWE-noinfo/CWE-200,httpie\httpie\/dataset_py\CVE-2022-0430\65ab7d5caaaf2f95e61f9dd65441801c2ddee38b\client_1.py,130,httpie_session.remove_cookies(expired_cookies),"httpie_session.remove_cookies(
                cookie['name'] for cookie in expired_cookies
            )",httpie_session.remove_cookies(expired_cookies),secure,0.4398469383135848
85,CVE-2022-0845,CWE-94/CWE-94,pytorchlightning\pytorch-lightning\/dataset_py\CVE-2022-0845\8b7a12c52e52a06408e9231647839ddb4665e8ae\argparse_1.py,70,"                val = literal_eval(val)

","                val = eval(val)
",val = literal_eval(val),secure,1.0
86,CVE-2022-0869,CWE-601/CWE-601,nitely\spirit\/dataset_py\CVE-2022-0869\8f32f89654d6c30d56e0dd167059d32146fb32ef\views_4.py,121,"return safe_redirect(request, 'next', reverse('spirit:user:update'))
","return redirect(request.GET.get('next', reverse('spirit:user:update')))
","return safe_redirect(request, 'next', reverse('spirit:user:update'))",secure,0.2899603516018321
87,CVE-2022-0939,CWE-918,janeczku\calibre-web\/dataset_py\CVE-2022-0939\4545f4a20d9ff90b99bbd4e3e34b6de4441d6367\cps_1.py,55,app.register_blueprint(EditBook),app.register_blueprint(editbook),app.register_blueprint(EditBook),secure,0.1716706167690345
88,CVE-2022-2054,CWE-77/CWE-77,nuitka\nuitka\/dataset_py\CVE-2022-2054\09647745d7cbb6ff32f9fa948f19d5558b32bcad\__main___1.py,14,"sys.path = ast.literal_eval(os.environ[""NUITKA_PYTHONPATH""])
","sys.path = eval(os.environ[""NUITKA_PYTHONPATH""])
","sys.path = ast.literal_eval(os.environ[""NUITKA_PYTHONPATH""]) + sys.path",secure,0.1489697650055084
89,CVE-2022-2054,CWE-77/CWE-77,nuitka\nuitka\/dataset_py\CVE-2022-2054\09647745d7cbb6ff32f9fa948f19d5558b32bcad\__main___2.py,52,"setPreloadedPackagePaths(ast.literal_eval(os.environ[""NUITKA_NAMESPACES""]))
","setPreloadedPackagePaths(eval(os.environ[""NUITKA_NAMESPACES""]))
","setPreloadedPackagePaths(ast.literal_eval(os.environ[""NUITKA_NAMESPACES""]))",secure,0.1151586575391787
90,CVE-2022-2054,CWE-77/CWE-77,nuitka\nuitka\/dataset_py\CVE-2022-2054\09647745d7cbb6ff32f9fa948f19d5558b32bcad\__main___3.py,58,"setPthImportedPackages(ast.literal_eval(os.environ[""NUITKA_PTH_IMPORTED""]))

","setPthImportedPackages(eval(os.environ[""NUITKA_PTH_IMPORTED""]))

","setPthImportedPackages(ast.literal_eval(os.environ[""NUITKA_PTH_IMPORTED""]))",secure,0.1030661335211229
91,CVE-2022-2111,CWE-434,inventree\inventree\/dataset_py\CVE-2022-2111\26bf51c20a1c9b3130ac5dd2e17649bece5ff84f\admin_1.py,18,"class LocationResource(InvenTreeResource):

","class LocationResource(ModelResource):
",class LocationResource(InvenTreeResource):,secure,0.3698211463846608
92,CVE-2022-2111,CWE-434,inventree\inventree\/dataset_py\CVE-2022-2111\26bf51c20a1c9b3130ac5dd2e17649bece5ff84f\admin_2.py,64,"class StockItemResource(InvenTreeResource):

","class StockItemResource(ModelResource):
",class StockItemResource(InvenTreeResource):,secure,0.3002264825216403
93,CVE-2022-2113,CWE-79,inventree\inventree\/dataset_py\CVE-2022-2113\26bf51c20a1c9b3130ac5dd2e17649bece5ff84f\admin_1.py,18,"class LocationResource(InvenTreeResource):

","class LocationResource(ModelResource):
",class LocationResource(InvenTreeResource):,secure,0.3698211463846608
94,CVE-2022-2113,CWE-79,inventree\inventree\/dataset_py\CVE-2022-2113\26bf51c20a1c9b3130ac5dd2e17649bece5ff84f\admin_2.py,64,"class StockItemResource(InvenTreeResource):

","class StockItemResource(ModelResource):
",class StockItemResource(InvenTreeResource):,secure,0.3002264825216403
95,CVE-2022-2872,CWE-434,octoprint\octoprint\/dataset_py\CVE-2022-2872\3e3c11811e216fb371a33e28412df83f9701e5b0\storage_2.py,681,"        if not octoprint.filemanager.valid_file_type(destination_data[""name""]):

","        if source_data[""fullpath""] == destination_data[""fullpath""]:
","if not octoprint.filemanager.valid_file_type(destination_data[""name""]):",secure,1.0
96,CVE-2022-29216,CWE-94,tensorflow\tensorflow\/dataset_py\CVE-2022-29216\c5da7af048611aa29e9382371f0aed5018516cac\saved_model_cli_1.py,396,"  input_exprs = preprocess_input_exprs_arg_string(input_exprs_str)

","  input_exprs = preprocess_input_exprs_arg_string(input_exprs_str, safe=False)
",input_exprs = preprocess_input_exprs_arg_string(input_exprs_str),secure,0.095028942996965
97,CVE-2022-31052,CWE-674,matrix-org\synapse\/dataset_py\CVE-2022-31052\fa1308061802ac7b7d20e954ba7372c5ac292333\preview_html_1.py,161,"for el in _iterate_over_text(tree.find(""body""), TAGS_TO_REMOVE)","for el in _iterate_over_text(tree.find(""body""), *TAGS_TO_REMOVE)","for el in _iterate_over_text(tree.find(""body""), TAGS_TO_REMOVE)",secure,0.0607205682309202
98,CVE-2022-31185,CWE-200,makedeb\mprweb\/dataset_py\CVE-2022-31185\d13e3f2f5a9c0b0f6782f35d837090732026ad77\accounts_3.py,278,"            HideEmail=hide_email,

","            HideEmail=H,
","HideEmail=hide_email,",secure,1.0
99,CVE-2022-31506,CWE-22,cmusatyalab\opendiamond\/dataset_py\CVE-2022-31506\398049c187ee644beabab44d6fece82251c1ea56\video_store_1.py,110,"return safe_join(DATAROOT, obj_path)
","return os.path.join(DATAROOT, obj_path)
","return safe_join(DATAROOT, obj_path)",secure,0.166631922302306
100,CVE-2022-31506,CWE-22,cmusatyalab\opendiamond\/dataset_py\CVE-2022-31506\398049c187ee644beabab44d6fece82251c1ea56\video_store_2.py,114,"return safe_join(INDEXDIR, index)
","return os.path.join(INDEXDIR, index)
","return safe_join(INDEXDIR, index)",secure,0.2378637074630962
101,CVE-2022-3221,CWE-352,ikus060\rdiffweb\/dataset_py\CVE-2022-3221\9125f5a2d918fed0f3fc1c86fa94cd1779ed9f73\pref_sshkeys_2.py,92,"        elif action == 'delete' and delete_form.is_submitted():

","        elif action == 'delete':
",elif action == 'delete' and delete_form.is_submitted():,secure,0.5282352235413008
102,CVE-2022-3362,CWE-613/CWE-613,ikus060\rdiffweb\/dataset_py\CVE-2022-3362\6efb995bc32c8a8e9ad755eb813dec991dffb2b8\login_1.py,59,"                ).commit()

","                ).add()
",).commit(),secure,1.0
103,CVE-2022-3362,CWE-613/CWE-613,ikus060\rdiffweb\/dataset_py\CVE-2022-3362\6efb995bc32c8a8e9ad755eb813dec991dffb2b8\login_2.py,72,"            userobj.commit()

","            userobj.add()
",userobj.commit(),secure,1.0
104,CVE-2022-3362,CWE-613/CWE-613,ikus060\rdiffweb\/dataset_py\CVE-2022-3362\6efb995bc32c8a8e9ad755eb813dec991dffb2b8\page_delete_1.py,54,"cherrypy.engine.publish('schedule_task', delete_repo, repo, path)","cherrypy.engine.publish('schedule_task', repo.delete, path)","cherrypy.engine.publish('schedule_task', delete_repo, repo, path)",secure,0.177136165961212
105,CVE-2022-3364,CWE-770,ikus060\rdiffweb\/dataset_py\CVE-2022-3364\b62c479ff6979563c7c23e7182942bc4f460a2c7\page_admin_users_1.py,58,"            validators.length(max=256, message=_('Fullname too long.')),

","    fullname = StringField(_('Fullname'), validators=[validators.optional()])
","validators.length(max=256, message=_('Fullname too long.')),",secure,1.0
106,CVE-2022-36080,CWE-79,Linbreux\wikmd\/dataset_py\CVE-2022-36080\259412c47d64d5b85980f95345179fbf05927798\wiki_2.py,200,"            html = clean_html(html)

","        except Exception as e:
",html = clean_html(html),secure,1.0
107,CVE-2022-39275,CWE-863/CWE-20,saleor\saleor\/dataset_py\CVE-2022-39275\96e04c092ddcac17b14f2e31554aa02d9006d0ce\base_1.py,362,"        instance = cls.get_node_or_error(info, node_id, only_type=Address)

","        instance = cls.get_node_or_error(info, node_id, Address)
","instance = cls.get_node_or_error(info, node_id, only_type=Address)",secure,0.1306155125715695
108,CVE-2022-42725,CWE-59,linuxmint\warpinator\/dataset_py\CVE-2022-42725\f4907ef6a17a189d56ab0a9da4b53190b061ad75\util_1.py,238,"if file.query_exists(None):
","if GLib.file_test(path, GLib.FileTest.EXISTS):
",if file.query_exists(None):,secure,1.0
109,CVE-2022-46179,CWE-639,LiuWoodsCode\LiuOS\/dataset_py\CVE-2022-46179\c658b4f3e57258acf5f6207a90c2f2169698ae22\core_1.py,107,"if os.environ.get('GITHUB_ACTIONS') == ""true"":","if os.environ.get('GITHUB_ACTIONS') != """":","if os.environ.get('GITHUB_ACTIONS') == ""true"":",secure,0.0952839837154848
110,CVE-2022-4721,CWE-75,ikus060\rdiffweb\/dataset_py\CVE-2022-4721\6afaae56a29536f0118b3380d296c416aa6d078d\notification_2.py,93,"            ""email_password_changed.html"", **{""header_name"": self.app.cfg.header_name, 'user': userobj}

","            ""password_changed.html"", **{""header_name"": self.app.cfg.header_name, 'user': userobj}
","""email_password_changed.html"", **{""header_name"": self.app.cfg.header_name, 'user': userobj}",secure,0.0441561246171411
111,CVE-2022-4729,CWE-79/CWE-707,graphite-project\graphite-web\/dataset_py\CVE-2022-4729\2f178f490e10efc03cd1d27c72f64ecab224eb23\base_1.py,24,"xss = is_unsafe_str(content)
","xss = response.content.find(b""<"") != -1 or response.content.find(b"">"") != -1
",xss = is_unsafe_str(content),secure,1.0
112,CVE-2022-4730,CWE-79/CWE-707,graphite-project\graphite-web\/dataset_py\CVE-2022-4730\2f178f490e10efc03cd1d27c72f64ecab224eb23\base_1.py,24,"xss = is_unsafe_str(content)
","xss = response.content.find(b""<"") != -1 or response.content.find(b"">"") != -1
",xss = is_unsafe_str(content),secure,1.0
113,CVE-2023-28836,CWE-79,wagtail\wagtail\/dataset_py\CVE-2023-28836\ff806ab173a504395fdfb3139eb0a29444ab4b91\views_1.py,1031,"            return format_html(

","            return mark_safe(
",return format_html(,secure,1.0
114,CVE-2023-30608,CWE-1333,andialbrecht\sqlparse\/dataset_py\CVE-2023-30608\c457abd5f097dd13fb21543381e7cfafe7d31cfb\keywords_1.py,41,"(r""'(''|\\'|[^'])*'"", tokens.String.Single),

","(r""'(''|\\\\|\\'|[^'])*'"", tokens.String.Single),

","(r""'(''|\\'|[^'])*'"", tokens.String.Single),",secure,0.0561723541730188
115,CVE-2023-30797,CWE-330/CWE-330,Netflix\lemur\/dataset_py\CVE-2023-30797\666d853212174ee7f4e6f8b3b4b389ede1872238\lemur.conf_3.py,22,"    secret_key = secret_key + ''.join(secrets.choice(string.ascii_lowercase) for x in range(round(length / 4)))

","    secret_key = secret_key + ''.join(random.choice(string.ascii_lowercase) for x in range(round(length / 4)))
",secret_key = secret_key + ''.join(secrets.choice(string.ascii_lowercase) for x in range(round(length / 4))),secure,0.0430043399398971
116,CVE-2023-30797,CWE-330/CWE-330,Netflix\lemur\/dataset_py\CVE-2023-30797\666d853212174ee7f4e6f8b3b4b389ede1872238\lemur.conf_4.py,23,"    return secret_key + ''.join(secrets.choice(string.digits) for x in range(round(length / 4)))

","    return secret_key + ''.join(random.choice(string.digits) for x in range(round(length / 4)))
",return secret_key + ''.join(secrets.choice(string.digits) for x in range(round(length / 4))),secure,0.0542286717117908
117,CVE-2023-30797,CWE-330/CWE-330,Netflix\lemur\/dataset_py\CVE-2023-30797\666d853212174ee7f4e6f8b3b4b389ede1872238\utils_3.py,51,"    challenge += """".join(secrets.choice(string.ascii_lowercase) for x in range(6))

","    challenge += """".join(random.choice(string.ascii_lowercase) for x in range(6))
","challenge += """".join(secrets.choice(string.ascii_lowercase) for x in range(6))  # noqa",secure,0.0586055829795131
118,CVE-2023-30797,CWE-330/CWE-330,Netflix\lemur\/dataset_py\CVE-2023-30797\666d853212174ee7f4e6f8b3b4b389ede1872238\utils_7.py,60,"    secret_key = secret_key + ''.join(secrets.choice(string.ascii_lowercase) for x in range(round(length / 4)))

","    secret_key = secret_key + ''.join(random.choice(string.ascii_lowercase) for x in range(round(length / 4)))
",secret_key = secret_key + ''.join(secrets.choice(string.ascii_lowercase) for x in range(round(length / 4))),secure,0.0430043399398971
119,CVE-2023-30797,CWE-330/CWE-330,Netflix\lemur\/dataset_py\CVE-2023-30797\666d853212174ee7f4e6f8b3b4b389ede1872238\utils_8.py,61,"    return secret_key + ''.join(secrets.choice(string.digits) for x in range(round(length / 4)))

","    return secret_key + ''.join(random.choice(string.digits) for x in range(round(length / 4)))
",return secret_key + ''.join(secrets.choice(string.digits) for x in range(round(length / 4))),secure,0.0542286717117908
